"","X2017.12","X2018.12","X2019.12","X2020.03","X2020.06","X2020.09"
"매출액",2629,2818,2594,585,596,596
"매출원가",2424,2207,2060,481,480,515
"매출총이익",205,611,535,105,116,81
"판매비와관리비",181,195,208,48,54,51
"인건비",66,75,81,21,20,21
"유무형자산상각비",3,3,4,1,1,1
"연구개발비",NA,NA,NA,NA,NA,NA
"광고선전비",0,0,0,0,NA,0
"판매비",96,101,107,23,26,26
"관리비",15,16,15,3,6,3
"기타원가성비용",NA,NA,NA,NA,NA,NA
"기타",1,1,0,0,0,0
"영업이익",24,416,327,56,62,30
"영업이익(발표기준)",24,416,327,56,62,30
"금융수익",1,1,5,8,-1,0
"이자수익",1,1,5,2,2,2
"배당금수익",NA,NA,NA,NA,NA,NA
"외환이익",0,NA,NA,6,-2,-1
"대손충당금환입액",0,NA,NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA,NA,NA
"금융자산평가이익",NA,NA,NA,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA,NA,NA
"기타금융수익",NA,NA,NA,NA,NA,NA
"금융원가",24,24,19,3,3,5
"이자비용",24,24,15,3,3,3
"외환손실",0,NA,4,NA,NA,1
"대손상각비",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA,NA,NA
"금융자산처분손실",NA,NA,NA,NA,NA,NA
"금융자산평가손실",NA,NA,NA,NA,NA,NA
"금융자산손상차손",NA,NA,NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA,NA,NA
"기타금융원가",NA,1,NA,NA,NA,NA
"기타수익",8,11,11,2,10,17
"재고자산감모손실환입",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA,NA,NA
"자산처분(폐기)이익",0,0,2,NA,NA,NA
"자산평가이익",NA,NA,NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA,NA,NA
"임대료수익",3,2,2,0,0,0
"로열티수익",NA,NA,NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA,NA,NA
"기타비용",8,3,13,1,0,1
"재고자산감모손실",NA,NA,NA,NA,NA,NA
"재고자산폐기(처분)손실",2,2,3,0,0,0
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA,NA,NA
"자산처분(폐기)손실",3,NA,8,NA,NA,NA
"자산평가손실",NA,NA,NA,NA,NA,NA
"자산손상차손",3,NA,2,NA,NA,NA
"기타대손상각비",NA,NA,NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",-7,-19,10,3,1,1
"지분법손익",-11,18,15,3,1,1
"종속기업,공동지배기업및관계기업투자주식처분손익",3,-37,-5,NA,NA,NA
"종속기업,공동지배기업및관계기업투자주식손상관련손익",NA,NA,NA,NA,NA,NA
"세전계속사업이익",-6,382,320,66,70,43
"법인세비용",20,76,63,11,12,8
"계속영업이익",-26,305,257,56,57,35
"중단영업이익",NA,NA,NA,NA,NA,NA
"당기순이익",-26,305,257,56,57,35
"지배주주순이익",-2,304,235,53,58,37
"비지배주주순이익",-24,2,22,3,-1,-2
"자산",2322,2208,2321,2389,2578,2576
"유동자산",525,677,820,762,886,881
"재고자산",98,93,80,82,77,75
"유동생물자산",NA,NA,NA,NA,NA,NA
"유동금융자산",0,204,409,344,395,392
"매출채권및기타유동채권",410,355,322,313,311,328
"당기법인세자산",NA,NA,NA,NA,NA,NA
"계약자산",NA,NA,NA,NA,NA,NA
"반품(환불)자산",NA,NA,NA,NA,NA,NA
"배출권",NA,NA,NA,NA,NA,NA
"기타유동자산",4,5,5,7,5,13
"현금및현금성자산",13,19,4,16,97,73
"매각예정비유동자산및처분자산집단",NA,NA,NA,NA,NA,NA
"비유동자산",1798,1532,1501,1627,1692,1695
"유형자산",1359,1303,1298,1421,1485,1476
"무형자산",8,12,10,10,10,10
"비유동생물자산",NA,NA,NA,NA,NA,NA
"투자부동산",NA,NA,NA,NA,NA,NA
"장기금융자산",2,2,1,2,1,1
"관계기업등지분관련투자자산",428,215,187,190,193,194
"장기매출채권및기타비유동채권",NA,NA,NA,NA,NA,NA
"이연법인세자산",NA,NA,NA,NA,NA,NA
"장기당기법인세자산",NA,NA,NA,NA,NA,NA
"기타비유동자산",0,0,5,4,3,14
"기타금융업자산",NA,NA,NA,NA,NA,NA
"부채",1369,974,849,871,1002,1006
"유동부채",959,662,500,502,566,580
"단기사채",NA,NA,NA,NA,NA,NA
"단기차입금",529,297,205,201,285,285
"유동성장기부채",140,73,67,66,66,69
"유동금융부채",NA,NA,NA,NA,NA,5
"매입채무및기타유동채무",271,181,177,218,188,194
"유동종업원급여충당부채",NA,NA,NA,NA,NA,NA
"기타단기충당부채",NA,NA,NA,NA,NA,NA
"당기법인세부채",15,105,46,9,21,22
"계약부채",NA,NA,NA,NA,NA,NA
"반품(환불)부채",NA,NA,NA,NA,NA,NA
"배출부채",NA,NA,NA,NA,NA,NA
"기타유동부채",5,5,6,6,5,5
"매각예정으로분류된처분자산집단에포함된부채",NA,NA,NA,NA,NA,NA
"비유동부채",409,312,349,369,436,426
"사채",NA,NA,NA,NA,NA,NA
"장기차입금",292,228,264,277,347,326
"비유동금융부채",NA,NA,2,2,1,9
"장기매입채무및기타비유동채무",3,3,3,3,3,3
"비유동종업원급여충당부채",10,7,20,26,23,29
"기타장기충당부채",NA,NA,NA,NA,NA,NA
"이연법인세부채",104,74,59,61,61,59
"장기당기법인세부채",NA,NA,NA,NA,NA,NA
"기타비유동부채",NA,NA,NA,NA,NA,NA
"기타금융업부채",NA,NA,NA,NA,NA,NA
"자본",953,1234,1472,1518,1576,1570
"지배기업주주지분",846,1129,1345,1389,1447,1443
"자본금",134,134,134,134,134,134
"신종자본증권",NA,NA,NA,NA,NA,NA
"자본잉여금",9,26,26,26,26,26
"기타자본",-50,-52,-52,-52,-52,-93
"기타포괄손익누계액",32,4,2,2,3,3
"이익잉여금(결손금)",720,1016,1234,1278,1336,1372
"비지배주주지분",108,106,127,130,129,127
"영업활동으로인한현금흐름",-7,440,322,40,85,76
"당기순손익",-26,305,257,56,57,35
"법인세비용차감전계속사업이익",NA,NA,NA,NA,NA,NA
"현금유출이없는비용등가산",156,251,206,39,42,45
"퇴직급여",13,18,19,6,6,6
"종업원급여",NA,NA,NA,NA,NA,NA
